Date,Confirmed Cases Barisal,Case Rate Barisal,Deaths Barisal,Death Rate Barisal,Confirmed Cases Chittagong,Case Rate Chittagong,Deaths Chittagong,Death Rate Chittagong,Confirmed Cases Dhaka,Case Rate Dhaka,Deaths Dhaka,Death Rate Dhaka,Confirmed Cases Khulna,Case Rate Khulna,Deaths Khulna,Death Rate Khulna,Confirmed Cases Mymensingh,Case Rate Mymensingh,Deaths Mymensingh,Death Rate Mymensingh,Confirmed Cases Rajshahi,Case Rate Rajshahi,Deaths Rajshahi,Death Rate Rajshahi,Confirmed Cases Rangpur,Case Rate Rangpur,Deaths Rangpur,Death Rate Rangpur,Confirmed Cases Sylhet,Case Rate Sylhet,Deaths Sylhet,Death Rate Sylhet,Confirmed Cases Allover Bangladesh,Case Rate Allover Bangladesh,Deaths Allover Bangladesh,Death Rate Allover Bangladesh
2020-12-20,23.0,7.0,38.0,3.3,186.0,6.0,38.0,3.3,747.0,11.0,38.0,3.3,31.0,6.0,38.0,3.3,29.0,12.0,38.0,3.3,51.0,9.0,38.0,3.3,38.0,14.0,38.0,3.3,23.0,5.0,38.0,3.3,1153.0,9.0,38.0,3.3
2020-12-21,14.0,5.0,32.0,2.2,223.0,6.0,32.0,2.2,690.0,11.0,32.0,2.2,30.0,7.0,32.0,2.2,20.0,7.0,32.0,2.2,44.0,4.0,32.0,2.2,51.0,13.0,32.0,2.2,14.0,3.0,32.0,2.2,1470.0,9.0,32.0,2.2
2020-12-22,23.0,8.0,17.0,1.3,226.0,8.0,17.0,1.3,739.0,11.0,17.0,1.3,18.0,3.0,17.0,1.3,18.0,7.0,17.0,1.3,60.0,4.0,17.0,1.3,34.0,11.0,17.0,1.3,19.0,3.0,17.0,1.3,1318.0,9.0,17.0,1.3
2020-12-23,19.0,8.0,30.0,2.2,199.0,7.0,30.0,2.2,678.0,12.0,30.0,2.2,29.0,5.0,30.0,2.2,21.0,11.0,30.0,2.2,57.0,5.0,30.0,2.2,27.0,12.0,30.0,2.2,68.0,12.0,30.0,2.2,1367.0,9.0,30.0,2.2
2020-12-24,8.0,3.0,19.0,1.5,173.0,6.0,19.0,1.5,663.0,11.0,19.0,1.5,26.0,4.0,19.0,1.5,23.0,12.0,19.0,1.5,54.0,6.0,19.0,1.5,40.0,10.0,19.0,1.5,14.0,2.0,19.0,1.5,1234.0,9.0,19.0,1.5
2020-12-25,15.0,6.0,20.0,1.7,132.0,5.0,20.0,1.7,402.0,9.0,20.0,1.7,30.0,6.0,20.0,1.7,13.0,8.0,20.0,1.7,63.0,7.0,20.0,1.7,9.0,5.0,20.0,1.7,6.0,1.0,20.0,1.7,1163.0,8.0,20.0,1.7
2020-12-26,16.0,7.0,30.0,3.6,188.0,6.0,30.0,3.6,550.0,11.0,30.0,3.6,32.0,6.0,30.0,3.6,13.0,7.0,30.0,3.6,42.0,4.0,30.0,3.6,36.0,14.0,30.0,3.6,19.0,3.0,30.0,3.6,834.0,8.0,30.0,3.6
2020-12-27,16.0,5.0,24.0,2.3,193.0,6.0,24.0,2.3,557.0,10.0,24.0,2.3,16.0,4.0,24.0,2.3,3.0,1.0,24.0,2.3,53.0,8.0,24.0,2.3,22.0,9.0,24.0,2.3,6.0,1.0,24.0,2.3,1049.0,8.0,24.0,2.3
2020-12-28,25.0,8.0,27.0,2.9,165.0,5.0,27.0,2.9,514.0,10.0,27.0,2.9,29.0,8.0,27.0,2.9,13.0,5.0,27.0,2.9,76.0,9.0,27.0,2.9,28.0,9.0,27.0,2.9,27.0,3.0,27.0,2.9,932.0,7.0,27.0,2.9
2020-12-29,20.0,7.0,30.0,2.5,206.0,6.0,30.0,2.5,521.0,9.0,30.0,2.5,23.0,4.0,30.0,2.5,11.0,5.0,30.0,2.5,73.0,7.0,30.0,2.5,22.0,8.0,30.0,2.5,17.0,2.0,30.0,2.5,1181.0,8.0,30.0,2.5
2020-12-30,14.0,4.0,22.0,1.8,137.0,5.0,22.0,1.8,512.0,11.0,22.0,1.8,13.0,3.0,22.0,1.8,16.0,8.0,22.0,1.8,68.0,9.0,22.0,1.8,16.0,7.0,22.0,1.8,29.0,4.0,22.0,1.8,1235.0,8.0,22.0,1.8
2020-12-31,34.0,6.0,28.0,2.8,193.0,7.0,28.0,2.8,493.0,10.0,28.0,2.8,21.0,5.0,28.0,2.8,10.0,6.0,28.0,2.8,57.0,5.0,28.0,2.8,27.0,9.0,28.0,2.8,15.0,4.0,28.0,2.8,1014.0,8.0,28.0,2.8
2021-01-01,5.0,3.0,17.0,1.7,95.0,4.0,17.0,1.7,300.0,9.0,17.0,1.7,7.0,2.0,17.0,1.7,7.0,4.0,17.0,1.7,29.0,6.0,17.0,1.7,23.0,10.0,17.0,1.7,10.0,3.0,17.0,1.7,990.0,8.0,17.0,1.7
2021-01-02,14.0,5.0,23.0,3.4,136.0,5.0,23.0,3.4,478.0,11.0,23.0,3.4,33.0,6.0,23.0,3.4,13.0,8.0,23.0,3.4,30.0,3.0,23.0,3.4,6.0,4.0,23.0,3.4,10.0,1.0,23.0,3.4,684.0,7.0,23.0,3.4
2021-01-03,7.0,4.0,27.0,3.2,182.0,6.0,27.0,3.2,517.0,10.0,27.0,3.2,11.0,2.0,27.0,3.2,13.0,7.0,27.0,3.2,65.0,12.0,27.0,3.2,16.0,7.0,27.0,3.2,6.0,2.0,27.0,3.2,835.0,8.0,27.0,3.2
2021-01-04,4.0,3.0,24.0,2.6,149.0,4.0,24.0,2.6,540.0,9.0,24.0,2.6,25.0,5.0,24.0,2.6,5.0,2.0,24.0,2.6,35.0,3.0,24.0,2.6,22.0,8.0,24.0,2.6,31.0,3.0,24.0,2.6,910.0,8.0,24.0,2.6
2021-01-05,13.0,5.0,20.0,2.0,132.0,5.0,20.0,2.0,406.0,7.0,20.0,2.0,28.0,4.0,20.0,2.0,9.0,3.0,20.0,2.0,53.0,4.0,20.0,2.0,21.0,7.0,20.0,2.0,25.0,5.0,20.0,2.0,991.0,7.0,20.0,2.0
2021-01-06,11.0,3.0,17.0,1.7,175.0,4.0,17.0,1.7,546.0,8.0,17.0,1.7,28.0,5.0,17.0,1.7,2.0,1.0,17.0,1.7,40.0,5.0,17.0,1.7,19.0,7.0,17.0,1.7,32.0,4.0,17.0,1.7,978.0,6.0,17.0,1.7
2021-01-07,20.0,5.0,31.0,3.1,190.0,5.0,31.0,3.1,431.0,8.0,31.0,3.1,23.0,3.0,31.0,3.1,12.0,4.0,31.0,3.1,25.0,3.0,31.0,3.1,26.0,6.0,31.0,3.1,32.0,4.0,31.0,3.1,1007.0,7.0,31.0,3.1
2021-01-08,16.0,4.0,16.0,2.0,126.0,4.0,16.0,2.0,341.0,8.0,16.0,2.0,25.0,4.0,16.0,2.0,8.0,3.0,16.0,2.0,25.0,4.0,16.0,2.0,27.0,7.0,16.0,2.0,12.0,2.0,16.0,2.0,785.0,6.0,16.0,2.0
2021-01-09,9.0,3.0,22.0,3.2,192.0,5.0,22.0,3.2,435.0,8.0,22.0,3.2,20.0,4.0,22.0,3.2,3.0,2.0,22.0,3.2,32.0,3.0,22.0,3.2,12.0,5.0,22.0,3.2,11.0,2.0,22.0,3.2,692.0,5.0,22.0,3.2
2021-01-10,10.0,3.0,25.0,2.3,153.0,4.0,25.0,2.3,487.0,9.0,25.0,2.3,19.0,4.0,25.0,2.3,14.0,5.0,25.0,2.3,43.0,4.0,25.0,2.3,25.0,7.0,25.0,2.3,14.0,2.0,25.0,2.3,1071.0,8.0,25.0,2.3
2021-01-11,7.0,2.0,22.0,2.6,106.0,3.0,22.0,2.6,360.0,7.0,22.0,2.6,32.0,5.0,22.0,2.6,8.0,2.0,22.0,2.6,27.0,2.0,22.0,2.6,12.0,3.0,22.0,2.6,23.0,2.0,22.0,2.6,849.0,6.0,22.0,2.6
2021-01-12,10.0,3.0,16.0,2.2,164.0,5.0,16.0,2.2,406.0,7.0,16.0,2.2,46.0,7.0,16.0,2.2,17.0,6.0,16.0,2.2,52.0,3.0,16.0,2.2,33.0,7.0,16.0,2.2,21.0,3.0,16.0,2.2,718.0,5.0,16.0,2.2
2021-01-13,12.0,3.0,14.0,1.6,130.0,3.0,14.0,1.6,445.0,8.0,14.0,1.6,16.0,3.0,14.0,1.6,11.0,3.0,14.0,1.6,45.0,3.0,14.0,1.6,19.0,5.0,14.0,1.6,15.0,2.0,14.0,1.6,890.0,6.0,14.0,1.6
