Date,Region,Type,Value
2020-03-09,Chittagong,Deaths,0.0
2020-03-18,Chittagong,Deaths,1.0
2020-03-19,Chittagong,Deaths,0.0
2020-03-20,Chittagong,Deaths,0.0
2020-03-21,Chittagong,Deaths,1.0
2020-03-22,Chittagong,Deaths,0.0
2020-03-23,Chittagong,Deaths,1.0
2020-03-24,Chittagong,Deaths,1.0
2020-03-25,Chittagong,Deaths,1.0
2020-03-26,Chittagong,Deaths,0.0
2020-03-27,Chittagong,Deaths,0.0
2020-03-31,Chittagong,Deaths,0.0
2020-04-01,Chittagong,Deaths,1.0
2020-04-03,Chittagong,Deaths,0.0
2020-04-04,Chittagong,Deaths,2.0
2020-04-05,Chittagong,Deaths,1.0
2020-04-06,Chittagong,Deaths,3.0
2020-04-07,Chittagong,Deaths,5.0
2020-04-08,Chittagong,Deaths,3.0
2020-04-09,Chittagong,Deaths,1.0
2020-04-10,Chittagong,Deaths,6.0
2020-04-11,Chittagong,Deaths,3.0
2020-04-12,Chittagong,Deaths,4.0
2020-04-13,Chittagong,Deaths,5.0
2020-04-14,Chittagong,Deaths,7.0
2020-04-15,Chittagong,Deaths,4.0
2020-04-16,Chittagong,Deaths,10.0
2020-04-17,Chittagong,Deaths,15.0
2020-04-18,Chittagong,Deaths,9.0
2020-04-19,Chittagong,Deaths,7.0
2020-04-20,Chittagong,Deaths,10.0
2020-04-21,Chittagong,Deaths,9.0
2020-04-22,Chittagong,Deaths,10.0
2020-04-23,Chittagong,Deaths,7.0
2020-04-24,Chittagong,Deaths,4.0
2020-04-25,Chittagong,Deaths,9.0
2020-04-26,Chittagong,Deaths,5.0
2020-04-27,Chittagong,Deaths,7.0
2020-04-28,Chittagong,Deaths,3.0
2020-04-29,Chittagong,Deaths,8.0
2020-04-30,Chittagong,Deaths,5.0
2020-05-01,Chittagong,Deaths,2.0
2020-05-02,Chittagong,Deaths,5.0
2020-05-03,Chittagong,Deaths,2.0
2020-05-04,Chittagong,Deaths,5.0
2020-05-05,Chittagong,Deaths,1.0
2020-05-06,Chittagong,Deaths,3.0
2020-05-07,Chittagong,Deaths,13.0
2020-05-08,Chittagong,Deaths,7.0
2020-05-09,Chittagong,Deaths,8.0
2020-05-10,Chittagong,Deaths,14.0
2020-05-11,Chittagong,Deaths,11.0
2020-05-12,Chittagong,Deaths,11.0
2020-05-13,Chittagong,Deaths,19.0
2020-05-14,Chittagong,Deaths,14.0
2020-05-15,Chittagong,Deaths,15.0
2020-05-16,Chittagong,Deaths,16.0
2020-05-17,Chittagong,Deaths,14.0
2020-05-18,Chittagong,Deaths,21.0
2020-05-19,Chittagong,Deaths,21.0
2020-05-20,Chittagong,Deaths,16.0
2020-05-21,Chittagong,Deaths,22.0
2020-05-22,Chittagong,Deaths,24.0
2020-05-23,Chittagong,Deaths,20.0
2020-05-24,Chittagong,Deaths,28.0
2020-05-25,Chittagong,Deaths,21.0
2020-05-26,Chittagong,Deaths,21.0
2020-05-27,Chittagong,Deaths,22.0
2020-05-28,Chittagong,Deaths,15.0
2020-05-29,Chittagong,Deaths,23.0
2020-05-30,Chittagong,Deaths,28.0
2020-05-31,Chittagong,Deaths,40.0
2020-06-01,Chittagong,Deaths,22.0
2020-06-02,Chittagong,Deaths,37.0
2020-06-03,Chittagong,Deaths,37.0
2020-06-04,Chittagong,Deaths,35.0
2020-06-05,Chittagong,Deaths,30.0
2020-06-06,Chittagong,Deaths,35.0
2020-06-07,Chittagong,Deaths,42.0
2020-06-08,Chittagong,Deaths,42.0
2020-06-09,Chittagong,Deaths,45.0
2020-06-10,Chittagong,Deaths,37.0
2020-06-11,Chittagong,Deaths,37.0
2020-06-12,Chittagong,Deaths,46.0
2020-06-13,Chittagong,Deaths,44.0
2020-06-14,Chittagong,Deaths,32.0
2020-06-15,Chittagong,Deaths,38.0
2020-06-16,Chittagong,Deaths,53.0
2020-06-17,Chittagong,Deaths,43.0
2020-06-18,Chittagong,Deaths,38.0
2020-06-19,Chittagong,Deaths,45.0
2020-06-20,Chittagong,Deaths,37.0
2020-06-21,Chittagong,Deaths,39.0
2020-06-22,Chittagong,Deaths,38.0
2020-06-23,Chittagong,Deaths,43.0
2020-06-24,Chittagong,Deaths,37.0
2020-06-25,Chittagong,Deaths,39.0
2020-06-26,Chittagong,Deaths,40.0
2020-06-27,Chittagong,Deaths,34.0
2020-06-28,Chittagong,Deaths,43.0
2020-06-29,Chittagong,Deaths,45.0
2020-06-30,Chittagong,Deaths,64.0
2020-07-01,Chittagong,Deaths,41.0
2020-07-02,Chittagong,Deaths,38.0
2020-07-03,Chittagong,Deaths,42.0
2020-07-04,Chittagong,Deaths,29.0
2020-07-05,Chittagong,Deaths,55.0
2020-07-06,Chittagong,Deaths,44.0
2020-07-07,Chittagong,Deaths,55.0
2020-07-08,Chittagong,Deaths,46.0
2020-07-09,Chittagong,Deaths,41.0
2020-07-10,Chittagong,Deaths,37.0
2020-07-11,Chittagong,Deaths,30.0
2020-07-12,Chittagong,Deaths,47.0
2020-07-13,Chittagong,Deaths,39.0
2020-07-14,Chittagong,Deaths,33.0
2020-07-15,Chittagong,Deaths,33.0
2020-07-16,Chittagong,Deaths,39.0
2020-07-17,Chittagong,Deaths,51.0
2020-07-18,Chittagong,Deaths,34.0
2020-07-19,Chittagong,Deaths,37.0
2020-07-20,Chittagong,Deaths,50.0
2020-07-21,Chittagong,Deaths,41.0
2020-07-22,Chittagong,Deaths,42.0
2020-07-23,Chittagong,Deaths,50.0
2020-07-24,Chittagong,Deaths,35.0
2020-07-25,Chittagong,Deaths,38.0
2020-07-26,Chittagong,Deaths,54.0
2020-07-27,Chittagong,Deaths,37.0
2020-07-28,Chittagong,Deaths,35.0
2020-07-29,Chittagong,Deaths,35.0
2020-07-30,Chittagong,Deaths,48.0
2020-07-31,Chittagong,Deaths,28.0
2020-08-01,Chittagong,Deaths,21.0
2020-08-02,Chittagong,Deaths,22.0
2020-08-03,Chittagong,Deaths,30.0
2020-08-04,Chittagong,Deaths,50.0
2020-08-05,Chittagong,Deaths,33.0
2020-08-06,Chittagong,Deaths,39.0
2020-08-07,Chittagong,Deaths,27.0
2020-08-08,Chittagong,Deaths,32.0
2020-08-09,Chittagong,Deaths,34.0
2020-08-10,Chittagong,Deaths,39.0
2020-08-11,Chittagong,Deaths,33.0
2020-08-12,Chittagong,Deaths,42.0
2020-08-13,Chittagong,Deaths,44.0
2020-08-14,Chittagong,Deaths,34.0
2020-08-15,Chittagong,Deaths,34.0
2020-08-16,Chittagong,Deaths,32.0
2020-08-17,Chittagong,Deaths,37.0
2020-08-18,Chittagong,Deaths,46.0
2020-08-19,Chittagong,Deaths,41.0
2020-08-20,Chittagong,Deaths,41.0
2020-08-21,Chittagong,Deaths,39.0
2020-08-22,Chittagong,Deaths,46.0
2020-08-23,Chittagong,Deaths,34.0
2020-08-24,Chittagong,Deaths,42.0
2020-08-25,Chittagong,Deaths,45.0
2020-08-26,Chittagong,Deaths,54.0
2020-08-27,Chittagong,Deaths,45.0
2020-08-28,Chittagong,Deaths,47.0
2020-08-29,Chittagong,Deaths,32.0
2020-08-30,Chittagong,Deaths,42.0
2020-08-31,Chittagong,Deaths,33.0
2020-09-01,Chittagong,Deaths,35.0
2020-09-02,Chittagong,Deaths,35.0
2020-09-03,Chittagong,Deaths,32.0
2020-09-04,Chittagong,Deaths,29.0
2020-09-05,Chittagong,Deaths,35.0
2020-09-06,Chittagong,Deaths,32.0
2020-09-07,Chittagong,Deaths,37.0
2020-09-08,Chittagong,Deaths,36.0
2020-09-09,Chittagong,Deaths,41.0
2020-09-10,Chittagong,Deaths,41.0
2020-09-11,Chittagong,Deaths,34.0
2020-09-12,Chittagong,Deaths,34.0
2020-09-13,Chittagong,Deaths,31.0
2020-09-14,Chittagong,Deaths,26.0
2020-09-15,Chittagong,Deaths,43.0
2020-09-16,Chittagong,Deaths,21.0
2020-09-17,Chittagong,Deaths,36.0
2020-09-18,Chittagong,Deaths,22.0
2020-09-19,Chittagong,Deaths,32.0
2020-09-20,Chittagong,Deaths,26.0
2020-09-21,Chittagong,Deaths,40.0
2020-09-22,Chittagong,Deaths,28.0
2020-09-23,Chittagong,Deaths,37.0
2020-09-24,Chittagong,Deaths,28.0
2020-09-25,Chittagong,Deaths,21.0
2020-09-26,Chittagong,Deaths,36.0
2020-09-27,Chittagong,Deaths,32.0
2020-09-28,Chittagong,Deaths,32.0
2020-09-29,Chittagong,Deaths,26.0
2020-09-30,Chittagong,Deaths,32.0
2020-10-01,Chittagong,Deaths,21.0
2020-10-02,Chittagong,Deaths,33.0
2020-10-03,Chittagong,Deaths,20.0
2020-10-04,Chittagong,Deaths,23.0
2020-10-05,Chittagong,Deaths,27.0
2020-10-06,Chittagong,Deaths,30.0
2020-10-07,Chittagong,Deaths,35.0
2020-10-08,Chittagong,Deaths,20.0
2020-10-09,Chittagong,Deaths,17.0
2020-10-10,Chittagong,Deaths,23.0
2020-10-11,Chittagong,Deaths,24.0
2020-10-12,Chittagong,Deaths,31.0
2020-10-13,Chittagong,Deaths,22.0
2020-10-14,Chittagong,Deaths,16.0
2020-10-15,Chittagong,Deaths,15.0
2020-10-16,Chittagong,Deaths,15.0
2020-10-17,Chittagong,Deaths,23.0
2020-10-18,Chittagong,Deaths,14.0
2020-10-19,Chittagong,Deaths,21.0
2020-10-20,Chittagong,Deaths,18.0
2020-10-21,Chittagong,Deaths,24.0
2020-10-22,Chittagong,Deaths,24.0
2020-10-23,Chittagong,Deaths,14.0
2020-10-24,Chittagong,Deaths,19.0
2020-10-25,Chittagong,Deaths,23.0
2020-10-26,Chittagong,Deaths,15.0
2020-10-27,Chittagong,Deaths,20.0
2020-10-28,Chittagong,Deaths,23.0
2020-10-29,Chittagong,Deaths,25.0
2020-10-30,Chittagong,Deaths,19.0
2020-10-31,Chittagong,Deaths,18.0
2020-11-01,Chittagong,Deaths,18.0
2020-11-02,Chittagong,Deaths,25.0
2020-11-03,Chittagong,Deaths,17.0
2020-11-04,Chittagong,Deaths,21.0
2020-11-05,Chittagong,Deaths,17.0
2020-11-06,Chittagong,Deaths,15.0
2020-11-07,Chittagong,Deaths,13.0
2020-11-08,Chittagong,Deaths,18.0
2020-11-09,Chittagong,Deaths,25.0
2020-11-10,Chittagong,Deaths,16.0
2020-11-11,Chittagong,Deaths,19.0
2020-11-12,Chittagong,Deaths,13.0
2020-11-13,Chittagong,Deaths,19.0
2020-11-14,Chittagong,Deaths,14.0
2020-11-15,Chittagong,Deaths,21.0
2020-11-16,Chittagong,Deaths,21.0
2020-11-17,Chittagong,Deaths,39.0
2020-11-18,Chittagong,Deaths,21.0
2020-11-19,Chittagong,Deaths,30.0
2020-11-20,Chittagong,Deaths,17.0
2020-11-21,Chittagong,Deaths,28.0
2020-11-22,Chittagong,Deaths,38.0
2020-11-23,Chittagong,Deaths,28.0
2020-11-24,Chittagong,Deaths,32.0
2020-11-25,Chittagong,Deaths,39.0
2020-11-26,Chittagong,Deaths,37.0
2020-11-27,Chittagong,Deaths,20.0
2020-11-28,Chittagong,Deaths,36.0
2020-11-29,Chittagong,Deaths,29.0
2020-11-30,Chittagong,Deaths,35.0
2020-12-01,Chittagong,Deaths,31.0
2020-12-02,Chittagong,Deaths,38.0
2020-12-03,Chittagong,Deaths,35.0
2020-12-04,Chittagong,Deaths,24.0
2020-12-05,Chittagong,Deaths,35.0
2020-12-06,Chittagong,Deaths,31.0
2020-12-07,Chittagong,Deaths,36.0
2020-12-08,Chittagong,Deaths,32.0
2020-12-09,Chittagong,Deaths,24.0
2020-12-10,Chittagong,Deaths,37.0
2020-12-11,Chittagong,Deaths,19.0
2020-12-12,Chittagong,Deaths,34.0
2020-12-13,Chittagong,Deaths,32.0
2020-12-14,Chittagong,Deaths,37.0
2020-12-15,Chittagong,Deaths,40.0
2020-12-16,Chittagong,Deaths,27.0
2020-12-17,Chittagong,Deaths,36.0
2020-12-18,Chittagong,Deaths,25.0
2020-12-19,Chittagong,Deaths,25.0
2020-12-20,Chittagong,Deaths,38.0
2020-12-21,Chittagong,Deaths,32.0
2020-12-22,Chittagong,Deaths,17.0
2020-12-23,Chittagong,Deaths,30.0
2020-12-24,Chittagong,Deaths,19.0
2020-12-25,Chittagong,Deaths,20.0
2020-12-26,Chittagong,Deaths,30.0
2020-12-27,Chittagong,Deaths,24.0
2020-12-28,Chittagong,Deaths,27.0
2020-12-29,Chittagong,Deaths,30.0
2020-12-30,Chittagong,Deaths,22.0
2020-12-31,Chittagong,Deaths,28.0
2021-01-01,Chittagong,Deaths,17.0
2021-01-02,Chittagong,Deaths,23.0
2021-01-03,Chittagong,Deaths,27.0
2021-01-04,Chittagong,Deaths,24.0
2021-01-05,Chittagong,Deaths,20.0
2021-01-06,Chittagong,Deaths,17.0
2021-01-07,Chittagong,Deaths,31.0
2021-01-08,Chittagong,Deaths,16.0
2021-01-09,Chittagong,Deaths,22.0
2021-01-10,Chittagong,Deaths,25.0
2021-01-11,Chittagong,Deaths,22.0
2021-01-12,Chittagong,Deaths,16.0
2021-01-13,Chittagong,Deaths,14.0
2021-01-14,Chittagong,Deaths,16.0
2021-01-15,Chittagong,Deaths,13.0
2021-01-16,Chittagong,Deaths,21.0
2021-01-17,Chittagong,Deaths,23.0
2021-01-18,Chittagong,Deaths,16.0
2021-01-19,Chittagong,Deaths,20.0
2021-01-20,Chittagong,Deaths,8.0
2021-01-21,Chittagong,Deaths,16.0
2021-01-22,Chittagong,Deaths,15.0
2021-01-23,Chittagong,Deaths,22.0
2021-01-24,Chittagong,Deaths,20.0
2021-01-25,Chittagong,Deaths,18.0
2021-01-26,Chittagong,Deaths,14.0
2021-01-27,Chittagong,Deaths,17.0
2021-01-28,Chittagong,Deaths,15.0
2021-01-29,Chittagong,Deaths,7.0
2021-01-30,Chittagong,Deaths,17.0
2021-01-31,Chittagong,Deaths,16.0
2021-02-01,Chittagong,Deaths,10.0
2021-02-02,Chittagong,Deaths,12.0
2021-02-03,Chittagong,Deaths,13.0
2021-02-04,Chittagong,Deaths,13.0
2021-02-05,Chittagong,Deaths,7.0
2021-02-06,Chittagong,Deaths,8.0
2021-02-07,Chittagong,Deaths,15.0
2021-02-08,Chittagong,Deaths,16.0
2021-02-09,Chittagong,Deaths,8.0
2021-02-10,Chittagong,Deaths,10.0
2021-02-11,Chittagong,Deaths,9.0
2021-02-12,Chittagong,Deaths,5.0
2021-02-13,Chittagong,Deaths,13.0
2021-02-14,Chittagong,Deaths,8.0
2021-02-15,Chittagong,Deaths,11.0
2021-02-16,Chittagong,Deaths,13.0
2021-02-17,Chittagong,Deaths,16.0
2021-02-18,Chittagong,Deaths,15.0
2021-02-19,Chittagong,Deaths,8.0
2021-02-20,Chittagong,Deaths,5.0
2021-02-21,Chittagong,Deaths,7.0
2021-02-22,Chittagong,Deaths,7.0
2021-02-23,Chittagong,Deaths,18.0
2021-02-24,Chittagong,Deaths,5.0
2021-02-25,Chittagong,Deaths,5.0
2021-02-26,Chittagong,Deaths,11.0
2021-02-27,Chittagong,Deaths,5.0
2021-02-28,Chittagong,Deaths,8.0
2021-03-01,Chittagong,Deaths,8.0
2021-03-02,Chittagong,Deaths,7.0
2021-03-03,Chittagong,Deaths,5.0
2021-03-04,Chittagong,Deaths,7.0
2021-03-05,Chittagong,Deaths,6.0
2021-03-06,Chittagong,Deaths,10.0
2021-03-07,Chittagong,Deaths,11.0
2021-03-08,Chittagong,Deaths,14.0
2021-03-09,Chittagong,Deaths,13.0
2021-03-10,Chittagong,Deaths,7.0
2021-03-11,Chittagong,Deaths,6.0
2021-03-12,Chittagong,Deaths,13.0
2021-03-13,Chittagong,Deaths,12.0
2021-03-14,Chittagong,Deaths,18.0
2021-03-15,Chittagong,Deaths,26.0
2021-03-16,Chittagong,Deaths,26.0
2021-03-17,Chittagong,Deaths,11.0
2021-03-18,Chittagong,Deaths,16.0
2021-03-19,Chittagong,Deaths,18.0
2021-03-20,Chittagong,Deaths,26.0
2021-03-21,Chittagong,Deaths,22.0
2021-03-22,Chittagong,Deaths,30.0
2021-03-23,Chittagong,Deaths,18.0
2021-03-24,Chittagong,Deaths,25.0
2021-03-25,Chittagong,Deaths,34.0
2021-03-26,Chittagong,Deaths,33.0
2021-03-27,Chittagong,Deaths,39.0
2021-03-28,Chittagong,Deaths,35.0
2021-03-29,Chittagong,Deaths,45.0
2021-03-30,Chittagong,Deaths,45.0
2021-03-31,Chittagong,Deaths,52.0
2021-04-01,Chittagong,Deaths,59.0
2021-04-02,Chittagong,Deaths,50.0
2021-04-03,Chittagong,Deaths,58.0
2021-04-04,Chittagong,Deaths,53.0
2021-04-05,Chittagong,Deaths,52.0
2021-04-06,Chittagong,Deaths,66.0
2021-04-07,Chittagong,Deaths,63.0
2021-04-08,Chittagong,Deaths,73.5
2021-04-09,Chittagong,Deaths,63.0
2021-04-10,Chittagong,Deaths,73.5
2021-04-11,Chittagong,Deaths,73.5
2021-04-12,Chittagong,Deaths,73.5
2021-04-13,Chittagong,Deaths,69.0
2021-04-14,Chittagong,Deaths,73.5
2021-04-15,Chittagong,Deaths,73.5
2021-04-16,Chittagong,Deaths,73.5
2021-04-17,Chittagong,Deaths,73.5
2021-04-18,Chittagong,Deaths,73.5
2021-04-19,Chittagong,Deaths,73.5
2021-04-20,Chittagong,Deaths,73.5
2021-04-21,Chittagong,Deaths,73.5
2021-04-22,Chittagong,Deaths,73.5
2021-04-23,Chittagong,Deaths,73.5
2021-04-24,Chittagong,Deaths,73.5
2021-04-25,Chittagong,Deaths,73.5
2021-04-26,Chittagong,Deaths,73.5
2021-04-27,Chittagong,Deaths,73.5
2021-04-28,Chittagong,Deaths,73.5
2021-04-29,Chittagong,Deaths,73.5
2021-04-30,Chittagong,Deaths,57.0
2021-05-01,Chittagong,Deaths,60.0
2021-05-02,Chittagong,Deaths,69.0
2021-05-03,Chittagong,Deaths,65.0
2021-05-04,Chittagong,Deaths,61.0
2021-05-05,Chittagong,Deaths,50.0
2021-05-06,Chittagong,Deaths,41.0
2021-05-07,Chittagong,Deaths,37.0
2021-05-08,Chittagong,Deaths,45.0
2021-05-09,Chittagong,Deaths,56.0
2021-05-10,Chittagong,Deaths,38.0
2021-05-11,Chittagong,Deaths,33.0
2021-05-12,Chittagong,Deaths,40.0
2021-05-13,Chittagong,Deaths,31.0
2021-05-14,Chittagong,Deaths,26.0
2021-05-15,Chittagong,Deaths,22.0
2021-05-16,Chittagong,Deaths,25.0
2021-05-17,Chittagong,Deaths,32.0
2021-05-18,Chittagong,Deaths,30.0
2021-05-19,Chittagong,Deaths,37.0
2021-05-20,Chittagong,Deaths,36.0
2021-05-21,Chittagong,Deaths,26.0
2021-05-22,Chittagong,Deaths,38.0
2021-05-23,Chittagong,Deaths,28.0
2021-05-24,Chittagong,Deaths,25.0
2021-05-25,Chittagong,Deaths,40.0
2021-05-26,Chittagong,Deaths,17.0
2021-05-27,Chittagong,Deaths,22.0
2021-05-28,Chittagong,Deaths,31.0
2021-05-29,Chittagong,Deaths,38.0
2021-05-30,Chittagong,Deaths,34.0
2021-05-31,Chittagong,Deaths,36.0
2021-06-01,Chittagong,Deaths,41.0
2021-06-02,Chittagong,Deaths,34.0
2021-06-03,Chittagong,Deaths,30.0
2021-06-04,Chittagong,Deaths,34.0
2021-06-05,Chittagong,Deaths,43.0
2021-06-06,Chittagong,Deaths,38.0
2021-06-07,Chittagong,Deaths,30.0
2021-06-08,Chittagong,Deaths,44.0
2021-06-09,Chittagong,Deaths,36.0
2021-06-10,Chittagong,Deaths,40.0
2021-06-11,Chittagong,Deaths,43.0
2021-06-12,Chittagong,Deaths,39.0
2021-06-13,Chittagong,Deaths,47.0
2021-06-14,Chittagong,Deaths,54.0
2021-06-15,Chittagong,Deaths,50.0
2021-06-16,Chittagong,Deaths,60.0
2021-06-17,Chittagong,Deaths,63.0
2021-06-18,Chittagong,Deaths,54.0
2021-06-19,Chittagong,Deaths,67.0
2021-06-20,Chittagong,Deaths,73.5
2021-06-21,Chittagong,Deaths,73.5
2021-06-22,Chittagong,Deaths,73.5
2021-06-23,Chittagong,Deaths,73.5
2021-06-24,Chittagong,Deaths,73.5
2021-06-25,Chittagong,Deaths,73.5
2021-06-26,Chittagong,Deaths,73.5
2021-06-27,Chittagong,Deaths,73.5
2021-06-28,Chittagong,Deaths,73.5
2021-06-29,Chittagong,Deaths,73.5
2021-06-30,Chittagong,Deaths,73.5
2021-07-01,Chittagong,Deaths,73.5
2021-07-02,Chittagong,Deaths,73.5
2020-03-06,Chittagong,Death Rate,
2020-03-08,Chittagong,Death Rate,
2020-03-09,Chittagong,Death Rate,
2020-03-18,Chittagong,Death Rate,13.43942160567067
2020-03-19,Chittagong,Death Rate,13.43942160567067
2020-03-20,Chittagong,Death Rate,13.43942160567067
2020-03-21,Chittagong,Death Rate,13.43942160567067
2020-03-22,Chittagong,Death Rate,13.43942160567067
2020-03-23,Chittagong,Death Rate,13.43942160567067
2020-03-24,Chittagong,Death Rate,13.43942160567067
2020-03-25,Chittagong,Death Rate,0.0
2020-03-26,Chittagong,Death Rate,8.325
2020-03-27,Chittagong,Death Rate,13.43942160567067
2020-03-31,Chittagong,Death Rate,13.43942160567067
2020-04-01,Chittagong,Death Rate,13.43942160567067
2020-04-03,Chittagong,Death Rate,13.43942160567067
2020-04-04,Chittagong,Death Rate,13.43942160567067
2020-04-05,Chittagong,Death Rate,5.6
2020-04-06,Chittagong,Death Rate,8.6
2020-04-07,Chittagong,Death Rate,12.2
2020-04-08,Chittagong,Death Rate,5.6
2020-04-09,Chittagong,Death Rate,0.9
2020-04-10,Chittagong,Death Rate,6.4
2020-04-11,Chittagong,Death Rate,5.2
2020-04-12,Chittagong,Death Rate,2.9
2020-04-13,Chittagong,Death Rate,2.7
2020-04-14,Chittagong,Death Rate,3.3
2020-04-15,Chittagong,Death Rate,1.8
2020-04-16,Chittagong,Death Rate,2.9
2020-04-17,Chittagong,Death Rate,5.6
2020-04-18,Chittagong,Death Rate,2.9
2020-04-19,Chittagong,Death Rate,2.2
2020-04-20,Chittagong,Death Rate,2.0
2020-04-21,Chittagong,Death Rate,2.1
2020-04-22,Chittagong,Death Rate,2.6
2020-04-23,Chittagong,Death Rate,1.7
2020-04-24,Chittagong,Death Rate,0.8
2020-04-25,Chittagong,Death Rate,2.9
2020-04-26,Chittagong,Death Rate,1.2
2020-04-27,Chittagong,Death Rate,1.4
2020-04-28,Chittagong,Death Rate,0.5
2020-04-29,Chittagong,Death Rate,1.2
2020-04-30,Chittagong,Death Rate,0.9
2020-05-01,Chittagong,Death Rate,0.4
2020-05-02,Chittagong,Death Rate,0.9
2020-05-03,Chittagong,Death Rate,0.3
2020-05-04,Chittagong,Death Rate,0.7
2020-05-05,Chittagong,Death Rate,0.1
2020-05-06,Chittagong,Death Rate,0.4
2020-05-07,Chittagong,Death Rate,1.8
2020-05-08,Chittagong,Death Rate,1.0
2020-05-09,Chittagong,Death Rate,1.3
2020-05-10,Chittagong,Death Rate,1.6
2020-05-11,Chittagong,Death Rate,1.1
2020-05-12,Chittagong,Death Rate,1.1
2020-05-13,Chittagong,Death Rate,1.6
2020-05-14,Chittagong,Death Rate,1.3
2020-05-15,Chittagong,Death Rate,1.2
2020-05-16,Chittagong,Death Rate,1.7
2020-05-17,Chittagong,Death Rate,1.1
2020-05-18,Chittagong,Death Rate,1.3
2020-05-19,Chittagong,Death Rate,1.7
2020-05-20,Chittagong,Death Rate,1.0
2020-05-21,Chittagong,Death Rate,1.2
2020-05-22,Chittagong,Death Rate,1.4
2020-05-23,Chittagong,Death Rate,1.1
2020-05-24,Chittagong,Death Rate,1.8
2020-05-25,Chittagong,Death Rate,1.1
2020-05-26,Chittagong,Death Rate,1.8
2020-05-27,Chittagong,Death Rate,1.4
2020-05-28,Chittagong,Death Rate,0.7
2020-05-29,Chittagong,Death Rate,0.9
2020-05-30,Chittagong,Death Rate,1.6
2020-05-31,Chittagong,Death Rate,1.6
2020-06-01,Chittagong,Death Rate,0.9
2020-06-02,Chittagong,Death Rate,1.3
2020-06-03,Chittagong,Death Rate,1.4
2020-06-04,Chittagong,Death Rate,1.4
2020-06-05,Chittagong,Death Rate,1.1
2020-06-06,Chittagong,Death Rate,1.3
2020-06-07,Chittagong,Death Rate,1.5
2020-06-08,Chittagong,Death Rate,1.5
2020-06-09,Chittagong,Death Rate,1.4
2020-06-10,Chittagong,Death Rate,1.2
2020-06-11,Chittagong,Death Rate,1.2
2020-06-12,Chittagong,Death Rate,1.3
2020-06-13,Chittagong,Death Rate,1.5
2020-06-14,Chittagong,Death Rate,1.0
2020-06-15,Chittagong,Death Rate,1.2
2020-06-16,Chittagong,Death Rate,1.4
2020-06-17,Chittagong,Death Rate,1.1
2020-06-18,Chittagong,Death Rate,1.0
2020-06-19,Chittagong,Death Rate,1.4
2020-06-20,Chittagong,Death Rate,1.1
2020-06-21,Chittagong,Death Rate,1.1
2020-06-22,Chittagong,Death Rate,1.1
2020-06-23,Chittagong,Death Rate,1.3
2020-06-24,Chittagong,Death Rate,1.1
2020-06-25,Chittagong,Death Rate,1.0
2020-06-26,Chittagong,Death Rate,1.0
2020-06-27,Chittagong,Death Rate,1.0
2020-06-28,Chittagong,Death Rate,1.1
2020-06-29,Chittagong,Death Rate,1.1
2020-06-30,Chittagong,Death Rate,1.7
2020-07-01,Chittagong,Death Rate,1.1
2020-07-02,Chittagong,Death Rate,0.9
2020-07-03,Chittagong,Death Rate,1.3
2020-07-04,Chittagong,Death Rate,0.9
2020-07-05,Chittagong,Death Rate,2.0
2020-07-06,Chittagong,Death Rate,1.4
2020-07-07,Chittagong,Death Rate,1.8
2020-07-08,Chittagong,Death Rate,1.3
2020-07-09,Chittagong,Death Rate,1.2
2020-07-10,Chittagong,Death Rate,1.3
2020-07-11,Chittagong,Death Rate,1.1
2020-07-12,Chittagong,Death Rate,1.8
2020-07-13,Chittagong,Death Rate,1.3
2020-07-14,Chittagong,Death Rate,1.0
2020-07-15,Chittagong,Death Rate,0.9
2020-07-16,Chittagong,Death Rate,1.4
2020-07-17,Chittagong,Death Rate,1.7
2020-07-18,Chittagong,Death Rate,1.3
2020-07-19,Chittagong,Death Rate,1.5
2020-07-20,Chittagong,Death Rate,1.7
2020-07-21,Chittagong,Death Rate,1.3
2020-07-22,Chittagong,Death Rate,1.5
2020-07-23,Chittagong,Death Rate,1.8
2020-07-24,Chittagong,Death Rate,1.4
2020-07-25,Chittagong,Death Rate,1.5
2020-07-26,Chittagong,Death Rate,2.4
2020-07-27,Chittagong,Death Rate,1.3
2020-07-28,Chittagong,Death Rate,1.2
2020-07-29,Chittagong,Death Rate,1.2
2020-07-30,Chittagong,Death Rate,1.8
2020-07-31,Chittagong,Death Rate,1.0
2020-08-01,Chittagong,Death Rate,1.0
2020-08-02,Chittagong,Death Rate,2.5
2020-08-03,Chittagong,Death Rate,2.2
2020-08-04,Chittagong,Death Rate,2.6
